cregion,cdistrict,pregion,pdistrict,creason,cneed,yr2016,yr2017,yr2018,yr2019,monthname,monthnum,weeknum,monthend,tpeople,yrweeknum,yr
Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Other,Humanitarian Aid,0,6,0,0,Nov,11,46,30/11/2017,6,201746,2017
Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Other,Humanitarian Aid,0,6,0,0,Nov,11,46,30/11/2017,6,201746,2017
Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Other,Humanitarian Aid,0,6,0,0,Nov,11,46,30/11/2017,6,201746,2017
Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Other,Humanitarian Aid,0,9,0,0,Nov,11,48,30/11/2017,9,201748,2017
Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Hargeysa,Drought related,Livelihood Support,0,7,0,0,Nov,11,45,30/11/2017,7,201745,2017
Woqooyi Galbeed,Gebiley,Awdal,Borama,Drought related,Livelihood Support,0,7,0,0,Nov,11,46,30/11/2017,7,201746,2017
Woqooyi Galbeed,Gebiley,Woqooyi Galbeed,Gebiley,Drought related,Livelihood Support,0,6,0,0,Nov,11,45,30/11/2017,6,201745,2017
Woqooyi Galbeed,Gebiley,Woqooyi Galbeed,Gebiley,Drought related,Livelihood Support,0,5,0,0,Nov,11,45,30/11/2017,5,201745,2017
Woqooyi Galbeed,Gebiley,Woqooyi Galbeed,Gebiley,Drought related,Livelihood Support,0,9,0,0,Nov,11,46,30/11/2017,9,201746,2017
Woqooyi Galbeed,Gebiley,Woqooyi Galbeed,Gebiley,Drought related,Livelihood Support,0,8,0,0,Nov,11,47,30/11/2017,8,201747,2017
Woqooyi Galbeed,Gebiley,Woqooyi Galbeed,Gebiley,Drought related,Livelihood Support,0,8,0,0,Nov,11,47,30/11/2017,8,201747,2017
Woqooyi Galbeed,Gebiley,Woqooyi Galbeed,Gebiley,Drought related,Livelihood Support,0,10,0,0,Nov,11,47,30/11/2017,10,201747,2017
Woqooyi Galbeed,Gebiley,Woqooyi Galbeed,Gebiley,Drought related,Humanitarian Aid,0,6,0,0,Nov,11,47,30/11/2017,6,201747,2017
Woqooyi Galbeed,Gebiley,Woqooyi Galbeed,Gebiley,Drought related,Livelihood Support,0,8,0,0,Nov,11,48,30/11/2017,8,201748,2017
Woqooyi Galbeed,Gebiley,Woqooyi Galbeed,Gebiley,Drought related,Livelihood Support,0,5,0,0,Nov,11,48,30/11/2017,5,201748,2017
Woqooyi Galbeed,Hargeysa,Awdal,Borama,Drought related,Livelihood Support,0,6,0,0,Nov,11,44,30/11/2017,6,201744,2017
Woqooyi Galbeed,Hargeysa,Awdal,Borama,Drought related,Livelihood Support,0,6,0,0,Nov,11,45,30/11/2017,6,201745,2017
Woqooyi Galbeed,Hargeysa,Bakool,Ceel Barde,Drought related,Food,0,6,0,0,Nov,11,47,30/11/2017,6,201747,2017
Woqooyi Galbeed,Hargeysa,Bakool,Rab Dhuure,Drought related,Food,0,6,0,0,Nov,11,47,30/11/2017,6,201747,2017
Woqooyi Galbeed,Hargeysa,Bakool,Waajid,Drought related,Water,0,7,0,0,Nov,11,48,30/11/2017,7,201748,2017
Woqooyi Galbeed,Hargeysa,Bakool,Xudur,Drought related,Food,0,5,0,0,Nov,11,46,30/11/2017,5,201746,2017
Woqooyi Galbeed,Hargeysa,Bakool,Xudur,Drought related,Food,0,8,0,0,Nov,11,46,30/11/2017,8,201746,2017
Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,Food,0,7,0,0,Nov,11,44,30/11/2017,7,201744,2017
Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,Food,0,5,0,0,Nov,11,45,30/11/2017,5,201745,2017
Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,Water,0,7,0,0,Nov,11,45,30/11/2017,7,201745,2017
Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,Food,0,5,0,0,Nov,11,45,30/11/2017,5,201745,2017
Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,Food,0,10,0,0,Nov,11,46,30/11/2017,10,201746,2017
Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,Food,0,5,0,0,Nov,11,47,30/11/2017,5,201747,2017
Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,Water,0,5,0,0,Nov,11,47,30/11/2017,5,201747,2017
Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,Water,0,7,0,0,Nov,11,47,30/11/2017,7,201747,2017
Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,Water,0,5,0,0,Nov,11,48,30/11/2017,5,201748,2017
Woqooyi Galbeed,Hargeysa,Bari,Bossaso,Drought related,Food,0,7,0,0,Nov,11,44,30/11/2017,7,201744,2017
Woqooyi Galbeed,Hargeysa,Bari,Bossaso,Drought related,Food,0,4,0,0,Nov,11,45,30/11/2017,4,201745,2017
Woqooyi Galbeed,Hargeysa,Bari,Bossaso,Drought related,Food,0,5,0,0,Nov,11,47,30/11/2017,5,201747,2017
Woqooyi Galbeed,Hargeysa,Bari,Bossaso,Drought related,Food,0,5,0,0,Nov,11,47,30/11/2017,5,201747,2017
Woqooyi Galbeed,Hargeysa,Bari,Iskushuban,Drought related,Food,0,6,0,0,Nov,11,46,30/11/2017,6,201746,2017
Woqooyi Galbeed,Hargeysa,Bari,Qandala,Drought related,Water,0,5,0,0,Nov,11,47,30/11/2017,5,201747,2017
Woqooyi Galbeed,Hargeysa,Bari,Qardho,Drought related,Food,0,5,0,0,Nov,11,45,30/11/2017,5,201745,2017
Woqooyi Galbeed,Hargeysa,Bay,Baidoa,Drought related,Food,0,5,0,0,Nov,11,44,30/11/2017,5,201744,2017
Woqooyi Galbeed,Hargeysa,Bay,Baidoa,Drought related,Water,0,8,0,0,Nov,11,45,30/11/2017,8,201745,2017
Woqooyi Galbeed,Hargeysa,Bay,Baidoa,Drought related,Food,0,7,0,0,Nov,11,46,30/11/2017,7,201746,2017
Woqooyi Galbeed,Hargeysa,Bay,Baidoa,Drought related,Food,0,6,0,0,Nov,11,46,30/11/2017,6,201746,2017
Woqooyi Galbeed,Hargeysa,Bay,Baidoa,Drought related,Water,0,5,0,0,Nov,11,47,30/11/2017,5,201747,2017
Woqooyi Galbeed,Hargeysa,Bay,Qansax Dheere,Drought related,Water,0,4,0,0,Nov,11,46,30/11/2017,4,201746,2017
Woqooyi Galbeed,Hargeysa,Galgaduud,Cabudwaaq,Drought related,Water,0,7,0,0,Nov,11,48,30/11/2017,7,201748,2017
Woqooyi Galbeed,Hargeysa,Galgaduud,Cadaado,Drought related,Food,0,5,0,0,Nov,11,46,30/11/2017,5,201746,2017
Woqooyi Galbeed,Hargeysa,Galgaduud,Cadaado,Drought related,Food,0,6,0,0,Nov,11,46,30/11/2017,6,201746,2017
Woqooyi Galbeed,Hargeysa,Galgaduud,Cadaado,Drought related,Health,0,8,0,0,Nov,11,47,30/11/2017,8,201747,2017
Woqooyi Galbeed,Hargeysa,Galgaduud,Ceel Buur,Drought related,Water,0,9,0,0,Nov,11,46,30/11/2017,9,201746,2017
Woqooyi Galbeed,Hargeysa,Galgaduud,Ceel Buur,Drought related,Food,0,4,0,0,Nov,11,46,30/11/2017,4,201746,2017
Woqooyi Galbeed,Hargeysa,Galgaduud,Ceel Dheer,Drought related,Food,0,5,0,0,Nov,11,46,30/11/2017,5,201746,2017
Woqooyi Galbeed,Hargeysa,Hiraan,Belet Weyne,Drought related,Water,0,5,0,0,Nov,11,46,30/11/2017,5,201746,2017
Woqooyi Galbeed,Hargeysa,Hiraan,Belet Weyne,Drought related,Water,0,9,0,0,Nov,11,47,30/11/2017,9,201747,2017
Woqooyi Galbeed,Hargeysa,Hiraan,Bulo Burto,Drought related,Water,0,5,0,0,Nov,11,44,30/11/2017,5,201744,2017
Woqooyi Galbeed,Hargeysa,Hiraan,Bulo Burto,Drought related,Water,0,4,0,0,Nov,11,47,30/11/2017,4,201747,2017
Woqooyi Galbeed,Hargeysa,Hiraan,Bulo Burto,Drought related,Food,0,4,0,0,Nov,11,47,30/11/2017,4,201747,2017
Woqooyi Galbeed,Hargeysa,Hiraan,Bulo Burto,Drought related,Water,0,5,0,0,Nov,11,47,30/11/2017,5,201747,2017
Woqooyi Galbeed,Hargeysa,Hiraan,Jalalaqsi,Drought related,Food,0,5,0,0,Nov,11,45,30/11/2017,5,201745,2017
Woqooyi Galbeed,Hargeysa,Hiraan,Jalalaqsi,Drought related,Water,0,7,0,0,Nov,11,45,30/11/2017,7,201745,2017
Woqooyi Galbeed,Hargeysa,Hiraan,Jalalaqsi,Drought related,Food,0,4,0,0,Nov,11,45,30/11/2017,4,201745,2017
Woqooyi Galbeed,Hargeysa,Lower Juba,Kismayo,Drought related,Food,0,5,0,0,Nov,11,47,30/11/2017,5,201747,2017
Woqooyi Galbeed,Hargeysa,Lower Juba,Kismayo,Drought related,Food,0,4,0,0,Nov,11,48,30/11/2017,4,201748,2017
Woqooyi Galbeed,Hargeysa,Lower Shabelle,Baraawe,Drought related,Other,0,8,0,0,Nov,11,46,30/11/2017,8,201746,2017
Woqooyi Galbeed,Hargeysa,Middle Shabelle,Adan Yabaal,Drought related,Water,0,4,0,0,Nov,11,48,30/11/2017,4,201748,2017
Woqooyi Galbeed,Hargeysa,Middle Shabelle,Balcad,Drought related,Water,0,4,0,0,Nov,11,46,30/11/2017,4,201746,2017
Woqooyi Galbeed,Hargeysa,Middle Shabelle,Jowhar,Drought related,Food,0,6,0,0,Nov,11,45,30/11/2017,6,201745,2017
Woqooyi Galbeed,Hargeysa,Middle Shabelle,Jowhar,Drought related,Water,0,8,0,0,Nov,11,47,30/11/2017,8,201747,2017
Woqooyi Galbeed,Hargeysa,Mudug,Gaalkacyo,Drought related,Food,0,6,0,0,Nov,11,44,30/11/2017,6,201744,2017
Woqooyi Galbeed,Hargeysa,Mudug,Gaalkacyo,Drought related,Water,0,7,0,0,Nov,11,45,30/11/2017,7,201745,2017
Woqooyi Galbeed,Hargeysa,Mudug,Gaalkacyo,Drought related,Health,0,4,0,0,Nov,11,45,30/11/2017,4,201745,2017
Woqooyi Galbeed,Hargeysa,Mudug,Gaalkacyo,Drought related,Food,0,5,0,0,Nov,11,46,30/11/2017,5,201746,2017
Woqooyi Galbeed,Hargeysa,Mudug,Gaalkacyo,Drought related,Water,0,4,0,0,Nov,11,46,30/11/2017,4,201746,2017
Woqooyi Galbeed,Hargeysa,Mudug,Galdogob,Drought related,Food,0,4,0,0,Nov,11,47,30/11/2017,4,201747,2017
Woqooyi Galbeed,Hargeysa,Mudug,Galdogob,Drought related,Food,0,6,0,0,Nov,11,47,30/11/2017,6,201747,2017
Woqooyi Galbeed,Hargeysa,Mudug,Hobyo,Drought related,Water,0,6,0,0,Nov,11,45,30/11/2017,6,201745,2017
Woqooyi Galbeed,Hargeysa,Mudug,Xarardheere,Drought related,Water,0,6,0,0,Nov,11,46,30/11/2017,6,201746,2017
Woqooyi Galbeed,Hargeysa,Nugaal,Burtinle,Drought related,Water,0,8,0,0,Nov,11,46,30/11/2017,8,201746,2017
Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,Food,0,4,0,0,Nov,11,45,30/11/2017,4,201745,2017
Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,Food,0,4,0,0,Nov,11,47,30/11/2017,4,201747,2017
Woqooyi Galbeed,Hargeysa,Nugaal,Qardho,Drought related,Water,0,4,0,0,Nov,11,47,30/11/2017,4,201747,2017
Woqooyi Galbeed,Hargeysa,Togdheer,Owdweyne,Drought related,Livelihood Support,0,9,0,0,Nov,11,44,30/11/2017,9,201744,2017
Woqooyi Galbeed,Hargeysa,Woqooyi Galbeed,Berbera,Drought related,Livelihood Support,0,6,0,0,Nov,11,44,30/11/2017,6,201744,2017
Woqooyi Galbeed,Hargeysa,Woqooyi Galbeed,Berbera,Drought related,Livelihood Support,0,6,0,0,Nov,11,45,30/11/2017,6,201745,2017
Woqooyi Galbeed,Hargeysa,Woqooyi Galbeed,Berbera,Drought related,Livelihood Support,0,8,0,0,Nov,11,45,30/11/2017,8,201745,2017
Woqooyi Galbeed,Hargeysa,Woqooyi Galbeed,Berbera,Drought related,Livelihood Support,0,8,0,0,Nov,11,46,30/11/2017,8,201746,2017
Woqooyi Galbeed,Hargeysa,Woqooyi Galbeed,Berbera,Drought related,Livelihood Support,0,8,0,0,Nov,11,47,30/11/2017,8,201747,2017
Woqooyi Galbeed,Hargeysa,Woqooyi Galbeed,Berbera,Drought related,Humanitarian Aid,0,6,0,0,Nov,11,48,30/11/2017,6,201748,2017
Awdal,Borama,Awdal,Baki,Drought related,Transport,0,7,0,0,Dec,12,49,31/12/2017,7,201749,2017
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,7,0,0,Dec,12,48,31/12/2017,7,201748,2017
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,8,0,0,Dec,12,50,31/12/2017,8,201750,2017
Awdal,Borama,Awdal,Borama,Other,Shelter,0,9,0,0,Dec,12,51,31/12/2017,9,201751,2017
Awdal,Borama,Awdal,Borama,Other,Shelter,0,7,0,0,Dec,12,51,31/12/2017,7,201751,2017
Awdal,Borama,Awdal,Lughaye,Drought related,Livelihood Support,0,130,0,0,Dec,12,50,31/12/2017,130,201750,2017
Awdal,Borama,Bakool,Ceel Barde,Drought related,Transport,0,6,0,0,Dec,12,48,31/12/2017,6,201748,2017
Awdal,Borama,Bakool,Waajid,Drought related,Transport,0,7,0,0,Dec,12,49,31/12/2017,7,201749,2017
Awdal,Borama,Banadir,Banadir,Drought related,Livelihood Support,0,7,0,0,Dec,12,48,31/12/2017,7,201748,2017
Awdal,Borama,Banadir,Banadir,Drought related,Transport,0,7,0,0,Dec,12,48,31/12/2017,7,201748,2017
Awdal,Borama,Banadir,Banadir,Drought related,Livelihood Support,0,5,0,0,Dec,12,48,31/12/2017,5,201748,2017
Awdal,Borama,Banadir,Banadir,Drought related,Livelihood Support,0,7,0,0,Dec,12,50,31/12/2017,7,201750,2017
Awdal,Borama,Banadir,Banadir,Drought related,Livelihood Support,0,7,0,0,Dec,12,50,31/12/2017,7,201750,2017
Awdal,Borama,Banadir,Banadir,Drought related,Livelihood Support,0,7,0,0,Dec,12,50,31/12/2017,7,201750,2017
Awdal,Borama,Galgaduud,Cabudwaaq,Drought related,Livelihood Support,0,7,0,0,Dec,12,50,31/12/2017,7,201750,2017
Awdal,Borama,Hiraan,Belet Weyne,Drought related,Shelter,0,7,0,0,Dec,12,50,31/12/2017,7,201750,2017
Awdal,Borama,Middle Shabelle,Balcad,Drought related,Shelter,0,7,0,0,Dec,12,48,31/12/2017,7,201748,2017
Awdal,Borama,Mudug,Gaalkacyo,Drought related,Livelihood Support,0,6,0,0,Dec,12,50,31/12/2017,6,201750,2017
Awdal,Borama,Nugaal,Garoowe,Drought related,Livelihood Support,0,7,0,0,Dec,12,49,31/12/2017,7,201749,2017
Awdal,Lughaye,Awdal,Baki,Drought related,Shelter,0,7,0,0,Dec,12,51,31/12/2017,7,201751,2017
Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,Food,0,300,0,0,Dec,12,50,31/12/2017,300,201750,2017
Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,Food,0,250,0,0,Dec,12,50,31/12/2017,250,201750,2017
Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,Food,0,300,0,0,Dec,12,50,31/12/2017,300,201750,2017
Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,Food,0,400,0,0,Dec,12,50,31/12/2017,400,201750,2017
Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,Food,0,300,0,0,Dec,12,51,31/12/2017,300,201751,2017
Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,Food,0,500,0,0,Dec,12,51,31/12/2017,500,201751,2017
Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,Food,0,450,0,0,Dec,12,52,31/12/2017,450,201752,2017
Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,Food,0,200,0,0,Dec,12,50,31/12/2017,200,201750,2017
Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,Food,0,300,0,0,Dec,12,50,31/12/2017,300,201750,2017
Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,Food,0,300,0,0,Dec,12,50,31/12/2017,300,201750,2017
Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,Food,0,750,0,0,Dec,12,50,31/12/2017,750,201750,2017
Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,Food,0,500,0,0,Dec,12,50,31/12/2017,500,201750,2017
Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,Food,0,250,0,0,Dec,12,51,31/12/2017,250,201751,2017
Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,Food,0,300,0,0,Dec,12,51,31/12/2017,300,201751,2017
Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,Food,0,400,0,0,Dec,12,51,31/12/2017,400,201751,2017
Bakool,Waajid,Bakool,Waajid,Drought related,Food,0,450,0,0,Dec,12,51,31/12/2017,450,201751,2017
Bakool,Waajid,Bakool,Waajid,Drought related,Food,0,300,0,0,Dec,12,51,31/12/2017,300,201751,2017
Bakool,Waajid,Bakool,Waajid,Drought related,Food,0,350,0,0,Dec,12,51,31/12/2017,350,201751,2017
Bakool,Waajid,Bakool,Waajid,Drought related,Food,0,500,0,0,Dec,12,52,31/12/2017,500,201752,2017
Bakool,Waajid,Bakool,Waajid,Drought related,Food,0,300,0,0,Dec,12,52,31/12/2017,300,201752,2017
Banadir,Banadir,Banadir,Banadir,Drought related,Livelihood Support,0,5,0,0,Dec,12,49,31/12/2017,5,201749,2017
Banadir,Banadir,Banadir,Banadir,Drought related,Other,0,29,0,0,Dec,12,49,31/12/2017,29,201749,2017
Banadir,Banadir,Banadir,Banadir,Drought related,Other,0,6,0,0,Dec,12,50,31/12/2017,6,201750,2017
Banadir,Banadir,Banadir,Banadir,Drought related,Other,0,7,0,0,Dec,12,50,31/12/2017,7,201750,2017
Banadir,Banadir,Banadir,Banadir,Drought related,Livelihood Support,0,6,0,0,Dec,12,50,31/12/2017,6,201750,2017
Banadir,Banadir,Galgaduud,Ceel Buur,Conflict/Insecurity,Food,0,24,0,0,Dec,12,51,31/12/2017,24,201751,2017
Banadir,Banadir,Galgaduud,Ceel Buur,Conflict/Insecurity,Other,0,11,0,0,Dec,12,51,31/12/2017,11,201751,2017
Banadir,Banadir,Galgaduud,Ceel Buur,Drought related,Food,0,8,0,0,Dec,12,48,31/12/2017,8,201748,2017
Banadir,Banadir,Galgaduud,Dhuusamarreeb,Drought related,Food,0,7,0,0,Dec,12,52,31/12/2017,7,201752,2017
Banadir,Banadir,Galgaduud,Dhuusamarreeb,Drought related,Water,0,19,0,0,Dec,12,52,31/12/2017,19,201752,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Humanitarian Aid,0,19,0,0,Dec,12,48,31/12/2017,19,201748,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Livelihood Support,0,12,0,0,Dec,12,48,31/12/2017,12,201748,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Food,0,24,0,0,Dec,12,48,31/12/2017,24,201748,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Shelter,0,7,0,0,Dec,12,48,31/12/2017,7,201748,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Shelter,0,64,0,0,Dec,12,48,31/12/2017,64,201748,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Shelter,0,4,0,0,Dec,12,49,31/12/2017,4,201749,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Shelter,0,6,0,0,Dec,12,49,31/12/2017,6,201749,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Other,0,4,0,0,Dec,12,49,31/12/2017,4,201749,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Shelter,0,642,0,0,Dec,12,49,31/12/2017,642,201749,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Shelter,0,10,0,0,Dec,12,49,31/12/2017,10,201749,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Shelter,0,5,0,0,Dec,12,49,31/12/2017,5,201749,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Humanitarian Aid,0,120,0,0,Dec,12,49,31/12/2017,120,201749,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Shelter,0,138,0,0,Dec,12,49,31/12/2017,138,201749,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Humanitarian Aid,0,180,0,0,Dec,12,49,31/12/2017,180,201749,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Shelter,0,108,0,0,Dec,12,50,31/12/2017,108,201750,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Humanitarian Aid,0,148,0,0,Dec,12,50,31/12/2017,148,201750,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Food,0,650,0,0,Dec,12,50,31/12/2017,650,201750,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Food,0,150,0,0,Dec,12,50,31/12/2017,150,201750,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Humanitarian Aid,0,180,0,0,Dec,12,51,31/12/2017,180,201751,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Shelter,0,7,0,0,Dec,12,51,31/12/2017,7,201751,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Humanitarian Aid,0,47,0,0,Dec,12,51,31/12/2017,47,201751,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Shelter,0,8,0,0,Dec,12,51,31/12/2017,8,201751,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Food,0,102,0,0,Dec,12,51,31/12/2017,102,201751,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Other,0,102,0,0,Dec,12,51,31/12/2017,102,201751,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Health,0,366,0,0,Dec,12,51,31/12/2017,366,201751,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Shelter,0,13,0,0,Dec,12,51,31/12/2017,13,201751,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Shelter,0,6,0,0,Dec,12,52,31/12/2017,6,201752,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Shelter,0,6,0,0,Dec,12,52,31/12/2017,6,201752,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Other,0,180,0,0,Dec,12,52,31/12/2017,180,201752,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Shelter,0,6,0,0,Dec,12,52,31/12/2017,6,201752,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Shelter,0,6,0,0,Dec,12,52,31/12/2017,6,201752,2017
Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,Other,0,150,0,0,Dec,12,52,31/12/2017,150,201752,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Livelihood Support,0,7,0,0,Dec,12,48,31/12/2017,7,201748,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Other,0,58,0,0,Dec,12,49,31/12/2017,58,201749,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Shelter,0,6,0,0,Dec,12,49,31/12/2017,6,201749,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Shelter,0,6,0,0,Dec,12,49,31/12/2017,6,201749,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Shelter,0,6,0,0,Dec,12,49,31/12/2017,6,201749,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Shelter,0,6,0,0,Dec,12,50,31/12/2017,6,201750,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Shelter,0,5,0,0,Dec,12,50,31/12/2017,5,201750,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Shelter,0,6,0,0,Dec,12,50,31/12/2017,6,201750,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Shelter,0,17,0,0,Dec,12,50,31/12/2017,17,201750,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Shelter,0,6,0,0,Dec,12,50,31/12/2017,6,201750,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Shelter,0,12,0,0,Dec,12,51,31/12/2017,12,201751,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Shelter,0,11,0,0,Dec,12,51,31/12/2017,11,201751,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Shelter,0,11,0,0,Dec,12,51,31/12/2017,11,201751,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Shelter,0,6,0,0,Dec,12,51,31/12/2017,6,201751,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Shelter,0,6,0,0,Dec,12,52,31/12/2017,6,201752,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Shelter,0,6,0,0,Dec,12,52,31/12/2017,6,201752,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Other,0,7,0,0,Dec,12,52,31/12/2017,7,201752,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Shelter,0,6,0,0,Dec,12,52,31/12/2017,6,201752,2017
Banadir,Banadir,Lower Shabelle,Baraawe,Conflict/Insecurity,Shelter,0,12,0,0,Dec,12,52,31/12/2017,12,201752,2017
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Livelihood Support,0,9,0,0,Dec,12,50,31/12/2017,9,201750,2017
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Livelihood Support,0,3,0,0,Dec,12,50,31/12/2017,3,201750,2017
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Humanitarian Aid,0,174,0,0,Dec,12,50,31/12/2017,174,201750,2017
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Humanitarian Aid,0,150,0,0,Dec,12,51,31/12/2017,150,201751,2017
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Humanitarian Aid,0,180,0,0,Dec,12,51,31/12/2017,180,201751,2017
Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,Other,0,180,0,0,Dec,12,52,31/12/2017,180,201752,2017
Banadir,Banadir,Lower Shabelle,Qoryooley,Conflict/Insecurity,Shelter,0,6,0,0,Dec,12,50,31/12/2017,6,201750,2017
Banadir,Banadir,Lower Shabelle,Qoryooley,Conflict/Insecurity,Shelter,0,25,0,0,Dec,12,50,31/12/2017,25,201750,2017
Banadir,Banadir,Lower Shabelle,Qoryooley,Conflict/Insecurity,Protection,0,5,0,0,Dec,12,50,31/12/2017,5,201750,2017
Banadir,Banadir,Lower Shabelle,Qoryooley,Conflict/Insecurity,Food,0,16,0,0,Dec,12,50,31/12/2017,16,201750,2017
